"semaine";"annee";"sexe";"classe_age";"nb_patient"
51;2021;2;"51-75";99787
51;2021;2;">75";62673
52;2021;1;"0-11";1713
52;2021;1;"12-18";848
52;2021;1;"19-25";966
52;2021;1;"26-50";17569
52;2021;1;"51-75";42761
52;2021;1;">75";17796
52;2021;2;"0-11";739
52;2021;2;"12-18";773
52;2021;2;"19-25";1456
52;2021;2;"26-50";22967
52;2021;2;"51-75";65040
52;2021;2;">75";41642
53;2021;1;"0-11";281
53;2021;1;"12-18";136
53;2021;1;"19-25";134
53;2021;1;"26-50";2763
53;2021;1;"51-75";6377
53;2021;1;">75";2568
53;2021;2;"0-11";136
53;2021;2;"12-18";128
53;2021;2;"19-25";238
53;2021;2;"26-50";3765
53;2021;2;"51-75";10014
53;2021;2;">75";6167
1;2022;1;"0-11";2147
1;2022;1;"12-18";1301
1;2022;1;"19-25";1191
1;2022;1;"26-50";22080
1;2022;1;"51-75";55678
1;2022;1;">75";25547
1;2022;2;"0-11";1008
1;2022;2;"12-18";1016
1;2022;2;"19-25";1791
1;2022;2;"26-50";29212
1;2022;2;"51-75";86605
1;2022;2;">75";59355
2;2022;1;"0-11";2362
2;2022;1;"12-18";1470
2;2022;1;"19-25";1278
2;2022;1;"26-50";23738
2;2022;1;"51-75";60858
2;2022;1;">75";27611
2;2022;2;"0-11";1008
2;2022;2;"12-18";1168
2;2022;2;"19-25";2033
2;2022;2;"26-50";30917
2;2022;2;"51-75";95651
2;2022;2;">75";66835
3;2022;1;"0-11";2366
3;2022;1;"12-18";1500
3;2022;1;"19-25";1296
3;2022;1;"26-50";22475
3;2022;1;"51-75";57749
3;2022;1;">75";26616
3;2022;2;"0-11";1032
3;2022;2;"12-18";1171
3;2022;2;"19-25";2017
3;2022;2;"26-50";29695
3;2022;2;"51-75";91060
3;2022;2;">75";62563
4;2022;1;"0-11";2243
4;2022;1;"12-18";1300
4;2022;1;"19-25";1253
4;2022;1;"26-50";21269
4;2022;1;"51-75";53873
4;2022;1;">75";24377
4;2022;2;"0-11";965
4;2022;2;"12-18";1140
4;2022;2;"19-25";1989
4;2022;2;"26-50";28443
4;2022;2;"51-75";84217
4;2022;2;">75";57814
5;2022;1;"0-11";2288
5;2022;1;"12-18";1459
5;2022;1;"19-25";1274
5;2022;1;"26-50";22948
5;2022;1;"51-75";57691
5;2022;1;">75";25941
5;2022;2;"0-11";1075
5;2022;2;"12-18";1087
5;2022;2;"19-25";1984
5;2022;2;"26-50";30118
5;2022;2;"51-75";89931
5;2022;2;">75";60740
6;2022;1;"0-11";2314
6;2022;1;"12-18";1421
6;2022;1;"19-25";1285
6;2022;1;"26-50";22232
6;2022;1;"51-75";57639
6;2022;1;">75";26209
6;2022;2;"0-11";1089
6;2022;2;"12-18";1163
6;2022;2;"19-25";2042
6;2022;2;"26-50";29472
6;2022;2;"51-75";91092
6;2022;2;">75";62256
7;2022;1;"0-11";2178
7;2022;1;"12-18";1380
7;2022;1;"19-25";1218
7;2022;1;"26-50";21718
7;2022;1;"51-75";54393
7;2022;1;">75";24634
7;2022;2;"0-11";984
7;2022;2;"12-18";1126
7;2022;2;"19-25";1962
7;2022;2;"26-50";28195
7;2022;2;"51-75";85296
7;2022;2;">75";58662
8;2022;1;"0-11";2311
8;2022;1;"12-18";1446
8;2022;1;"19-25";1270
8;2022;1;"26-50";21552
8;2022;1;"51-75";54834
8;2022;1;">75";24645
8;2022;2;"0-11";970
8;2022;2;"12-18";1141
8;2022;2;"19-25";1935
8;2022;2;"26-50";28777
8;2022;2;"51-75";85811
8;2022;2;">75";58801
9;2022;1;"0-11";2355
9;2022;1;"12-18";1402
9;2022;1;"19-25";1246
9;2022;1;"26-50";23125
9;2022;1;"51-75";59689
9;2022;1;">75";26685
9;2022;2;"0-11";1034
9;2022;2;"12-18";1206
9;2022;2;"19-25";2049
9;2022;2;"26-50";30327
9;2022;2;"51-75";92221
9;2022;2;">75";62928
10;2022;1;"0-11";2559
10;2022;1;"12-18";1499
10;2022;1;"19-25";1302
10;2022;1;"26-50";22724
10;2022;1;"51-75";58516
10;2022;1;">75";26358
10;2022;2;"0-11";1128
10;2022;2;"12-18";1274
10;2022;2;"19-25";2120
10;2022;2;"26-50";30387
10;2022;2;"51-75";92510
10;2022;2;">75";62456
11;2022;1;"0-11";2463
11;2022;1;"12-18";1512
11;2022;1;"19-25";1326
11;2022;1;"26-50";22103
11;2022;1;"51-75";56166
11;2022;1;">75";25145
11;2022;2;"0-11";1158
11;2022;2;"12-18";1335
11;2022;2;"19-25";2018
11;2022;2;"26-50";29531
11;2022;2;"51-75";89376
11;2022;2;">75";61233
12;2022;1;"0-11";2413
12;2022;1;"12-18";1523
12;2022;1;"19-25";1281
12;2022;1;"26-50";21257
12;2022;1;"51-75";53629
12;2022;1;">75";24127
12;2022;2;"0-11";1079
12;2022;2;"12-18";1264
12;2022;2;"19-25";2026
12;2022;2;"26-50";28970
12;2022;2;"51-75";85114
12;2022;2;">75";57348
13;2022;1;"0-11";2482
13;2022;1;"12-18";1504
13;2022;1;"19-25";1343
13;2022;1;"26-50";22350
13;2022;1;"51-75";56148
13;2022;1;">75";24588
13;2022;2;"0-11";1123
13;2022;2;"12-18";1272
13;2022;2;"19-25";1982
13;2022;2;"26-50";29890
13;2022;2;"51-75";87269
13;2022;2;">75";57698
14;2022;1;"0-11";2672
14;2022;1;"12-18";1581
14;2022;1;"19-25";1274
14;2022;1;"26-50";22740
14;2022;1;"51-75";59042
14;2022;1;">75";26033
14;2022;2;"0-11";1159
14;2022;2;"12-18";1336
14;2022;2;"19-25";2073
14;2022;2;"26-50";30089
14;2022;2;"51-75";91590
14;2022;2;">75";62101
15;2022;1;"0-11";2411
15;2022;1;"12-18";1519
15;2022;1;"19-25";1317
15;2022;1;"26-50";21839
15;2022;1;"51-75";55897
15;2022;1;">75";25185
15;2022;2;"0-11";1076
15;2022;2;"12-18";1317
15;2022;2;"19-25";2061
15;2022;2;"26-50";28572
15;2022;2;"51-75";89435
15;2022;2;">75";60977
16;2022;1;"0-11";2016
16;2022;1;"12-18";1310
16;2022;1;"19-25";1078
16;2022;1;"26-50";18589
16;2022;1;"51-75";47399
16;2022;1;">75";21587
16;2022;2;"0-11";943
16;2022;2;"12-18";1080
16;2022;2;"19-25";1664
16;2022;2;"26-50";24357
16;2022;2;"51-75";74152
16;2022;2;">75";50330
17;2022;1;"0-11";2430
17;2022;1;"12-18";1497
17;2022;1;"19-25";1229
17;2022;1;"26-50";22344
17;2022;1;"51-75";56980
17;2022;1;">75";25481
17;2022;2;"0-11";1086
17;2022;2;"12-18";1245
17;2022;2;"19-25";1969
17;2022;2;"26-50";29371
17;2022;2;"51-75";89705
17;2022;2;">75";60419
18;2022;1;"0-11";2513
18;2022;1;"12-18";1432
18;2022;1;"19-25";1175
18;2022;1;"26-50";21989
18;2022;1;"51-75";57899
18;2022;1;">75";26097
18;2022;2;"0-11";1063
18;2022;2;"12-18";1255
18;2022;2;"19-25";1948
18;2022;2;"26-50";29051
18;2022;2;"51-75";90843
18;2022;2;">75";61744
19;2022;1;"0-11";2577
19;2022;1;"12-18";1577
19;2022;1;"19-25";1329
19;2022;1;"26-50";21706
19;2022;1;"51-75";55878
19;2022;1;">75";24618
19;2022;2;"0-11";1143
19;2022;2;"12-18";1265
19;2022;2;"19-25";2012
19;2022;2;"26-50";28501
19;2022;2;"51-75";88843
19;2022;2;">75";59694
20;2022;1;"0-11";2559
20;2022;1;"12-18";1610
20;2022;1;"19-25";1288
20;2022;1;"26-50";20879
20;2022;1;"51-75";53044
20;2022;1;">75";23972
20;2022;2;"0-11";1127
20;2022;2;"12-18";1402
20;2022;2;"19-25";1905
20;2022;2;"26-50";28095
20;2022;2;"51-75";84168
20;2022;2;">75";57148
21;2022;1;"0-11";2378
21;2022;1;"12-18";1419
21;2022;1;"19-25";1051
21;2022;1;"26-50";19092
21;2022;1;"51-75";49522
21;2022;1;">75";22082
21;2022;2;"0-11";1053
21;2022;2;"12-18";1260
21;2022;2;"19-25";1668
21;2022;2;"26-50";25290
21;2022;2;"51-75";77900
21;2022;2;">75";52445
22;2022;1;"0-11";2779
22;2022;1;"12-18";1673
22;2022;1;"19-25";1342
22;2022;1;"26-50";23366
22;2022;1;"51-75";60038
22;2022;1;">75";26673
22;2022;2;"0-11";1192
22;2022;2;"12-18";1352
22;2022;2;"19-25";2152
22;2022;2;"26-50";30639
22;2022;2;"51-75";93819
22;2022;2;">75";63242
23;2022;1;"0-11";2524
23;2022;1;"12-18";1425
23;2022;1;"19-25";1144
23;2022;1;"26-50";19709
23;2022;1;"51-75";52139
23;2022;1;">75";23519
23;2022;2;"0-11";1123
23;2022;2;"12-18";1194
23;2022;2;"19-25";1828
23;2022;2;"26-50";26460
23;2022;2;"51-75";82443
23;2022;2;">75";55981
24;2022;1;"0-11";2706
24;2022;1;"12-18";1594
24;2022;1;"19-25";1265
24;2022;1;"26-50";21537
24;2022;1;"51-75";54908
24;2022;1;">75";24302
24;2022;2;"0-11";1180
24;2022;2;"12-18";1300
24;2022;2;"19-25";1970
24;2022;2;"26-50";28857
24;2022;2;"51-75";87023
24;2022;2;">75";58727
25;2022;1;"0-11";2741
25;2022;1;"12-18";1472
25;2022;1;"19-25";1243
25;2022;1;"26-50";21303
25;2022;1;"51-75";54522
25;2022;1;">75";24005
25;2022;2;"0-11";1240
25;2022;2;"12-18";1289
25;2022;2;"19-25";1955
25;2022;2;"26-50";28092
25;2022;2;"51-75";86543
25;2022;2;">75";58837
26;2022;1;"0-11";2982
26;2022;1;"12-18";1479
26;2022;1;"19-25";1238
26;2022;1;"26-50";22347
26;2022;1;"51-75";57205
26;2022;1;">75";25205
26;2022;2;"0-11";1293
26;2022;2;"12-18";1349
26;2022;2;"19-25";1999
26;2022;2;"26-50";29666
26;2022;2;"51-75";91115
26;2022;2;">75";60181
27;2022;1;"0-11";2843
27;2022;1;"12-18";1635
27;2022;1;"19-25";1262
27;2022;1;"26-50";21708
27;2022;1;"51-75";56664
27;2022;1;">75";25198
27;2022;2;"0-11";1281
27;2022;2;"12-18";1416
27;2022;2;"19-25";1930
27;2022;2;"26-50";28795
27;2022;2;"51-75";90891
27;2022;2;">75";60852
28;2022;1;"0-11";2252
28;2022;1;"12-18";1317
28;2022;1;"19-25";1024
28;2022;1;"26-50";18003
28;2022;1;"51-75";46801
28;2022;1;">75";20939
28;2022;2;"0-11";1074
28;2022;2;"12-18";1126
28;2022;2;"19-25";1631
28;2022;2;"26-50";23834
28;2022;2;"51-75";74393
28;2022;2;">75";50281
29;2022;1;"0-11";2443
29;2022;1;"12-18";1310
29;2022;1;"19-25";1238
29;2022;1;"26-50";20455
29;2022;1;"51-75";53620
29;2022;1;">75";24024
29;2022;2;"0-11";1111
29;2022;2;"12-18";1180
29;2022;2;"19-25";1861
29;2022;2;"26-50";26840
29;2022;2;"51-75";84888
29;2022;2;">75";58290
30;2022;1;"0-11";2437
30;2022;1;"12-18";1435
30;2022;1;"19-25";1247
30;2022;1;"26-50";21251
30;2022;1;"51-75";54870
30;2022;1;">75";24182
30;2022;2;"0-11";1092
30;2022;2;"12-18";1217
30;2022;2;"19-25";1913
30;2022;2;"26-50";27752
30;2022;2;"51-75";87043
30;2022;2;">75";58297
31;2022;1;"0-11";2262
31;2022;1;"12-18";1218
31;2022;1;"19-25";1091
31;2022;1;"26-50";19735
31;2022;1;"51-75";51663
31;2022;1;">75";23182
31;2022;2;"0-11";974
31;2022;2;"12-18";1077
31;2022;2;"19-25";1860
31;2022;2;"26-50";26068
31;2022;2;"51-75";81322
31;2022;2;">75";55502
32;2022;1;"0-11";2055
32;2022;1;"12-18";1069
32;2022;1;"19-25";1068
32;2022;1;"26-50";18067
32;2022;1;"51-75";46749
32;2022;1;">75";21641
32;2022;2;"0-11";873
32;2022;2;"12-18";934
32;2022;2;"19-25";1695
32;2022;2;"26-50";23325
32;2022;2;"51-75";74897
32;2022;2;">75";52171
33;2022;1;"0-11";1774
33;2022;1;"12-18";1020
33;2022;1;"19-25";881
33;2022;1;"26-50";16445
33;2022;1;"51-75";43177
33;2022;1;">75";19446
33;2022;2;"0-11";852
33;2022;2;"12-18";849
33;2022;2;"19-25";1520
33;2022;2;"26-50";21462
33;2022;2;"51-75";68340
33;2022;2;">75";46894
34;2022;1;"0-11";2372
34;2022;1;"12-18";1308
34;2022;1;"19-25";1201
34;2022;1;"26-50";20547
34;2022;1;"51-75";52615
34;2022;1;">75";23710
34;2022;2;"0-11";1036
34;2022;2;"12-18";1196
34;2022;2;"19-25";1844
34;2022;2;"26-50";26160
34;2022;2;"51-75";82960
34;2022;2;">75";57211
35;2022;1;"0-11";3428
35;2022;1;"12-18";1925
35;2022;1;"19-25";1220
35;2022;1;"26-50";22048
35;2022;1;"51-75";55954
35;2022;1;">75";24352
35;2022;2;"0-11";1619
35;2022;2;"12-18";1598
35;2022;2;"19-25";2031
35;2022;2;"26-50";29287
35;2022;2;"51-75";89198
35;2022;2;">75";57939
36;2022;1;"0-11";3151
36;2022;1;"12-18";1715
36;2022;1;"19-25";1265
36;2022;1;"26-50";21907
36;2022;1;"51-75";56047
36;2022;1;">75";24460
36;2022;2;"0-11";1493
36;2022;2;"12-18";1500
36;2022;2;"19-25";1994
36;2022;2;"26-50";29733
36;2022;2;"51-75";88626
36;2022;2;">75";58728
37;2022;1;"0-11";3085
37;2022;1;"12-18";1751
37;2022;1;"19-25";1233
37;2022;1;"26-50";21432
37;2022;1;"51-75";53686
37;2022;1;">75";23270
37;2022;2;"0-11";1499
37;2022;2;"12-18";1493
37;2022;2;"19-25";1953
37;2022;2;"26-50";28935
37;2022;2;"51-75";85080
37;2022;2;">75";56110
38;2022;1;"0-11";3169
38;2022;1;"12-18";1664
38;2022;1;"19-25";1236
38;2022;1;"26-50";22116
38;2022;1;"51-75";54917
38;2022;1;">75";24154
38;2022;2;"0-11";1376
38;2022;2;"12-18";1517
38;2022;2;"19-25";2026
38;2022;2;"26-50";28672
38;2022;2;"51-75";87545
38;2022;2;">75";57986
39;2022;1;"0-11";3117
39;2022;1;"12-18";1710
39;2022;1;"19-25";1266
39;2022;1;"26-50";22071
39;2022;1;"51-75";56325
39;2022;1;">75";24010
39;2022;2;"0-11";1442
39;2022;2;"12-18";1437
39;2022;2;"19-25";2022
39;2022;2;"26-50";29405
39;2022;2;"51-75";88399
39;2022;2;">75";57164
40;2022;1;"0-11";3100
40;2022;1;"12-18";1708
40;2022;1;"19-25";1248
40;2022;1;"26-50";21877
40;2022;1;"51-75";56463
40;2022;1;">75";24333
40;2022;2;"0-11";1359
40;2022;2;"12-18";1411
40;2022;2;"19-25";1920
40;2022;2;"26-50";29672
40;2022;2;"51-75";89322
40;2022;2;">75";57939
41;2022;1;"0-11";3076
41;2022;1;"12-18";1725
41;2022;1;"19-25";1239
41;2022;1;"26-50";21606
41;2022;1;"51-75";54580
41;2022;1;">75";23486
41;2022;2;"0-11";1356
41;2022;2;"12-18";1395
41;2022;2;"19-25";1979
41;2022;2;"26-50";28786
41;2022;2;"51-75";86968
41;2022;2;">75";56211
42;2022;1;"0-11";3267
42;2022;1;"12-18";1680
42;2022;1;"19-25";1302
42;2022;1;"26-50";22535
42;2022;1;"51-75";55857
42;2022;1;">75";24082
42;2022;2;"0-11";1399
42;2022;2;"12-18";1534
42;2022;2;"19-25";2100
42;2022;2;"26-50";29245
42;2022;2;"51-75";89056
42;2022;2;">75";57993
43;2022;1;"0-11";2908
43;2022;1;"12-18";1618
43;2022;1;"19-25";1290
43;2022;1;"26-50";21650
43;2022;1;"51-75";55044
43;2022;1;">75";24046
43;2022;2;"0-11";1211
43;2022;2;"12-18";1347
43;2022;2;"19-25";1976
43;2022;2;"26-50";28730
43;2022;2;"51-75";86868
43;2022;2;">75";57107
44;2022;1;"0-11";2314
44;2022;1;"12-18";1215
44;2022;1;"19-25";1000
44;2022;1;"26-50";18442
44;2022;1;"51-75";46630
44;2022;1;">75";19979
44;2022;2;"0-11";1039
44;2022;2;"12-18";1085
44;2022;2;"19-25";1633
44;2022;2;"26-50";23897
44;2022;2;"51-75";71321
44;2022;2;">75";45824
45;2022;1;"0-11";2751
45;2022;1;"12-18";1523
45;2022;1;"19-25";1140
45;2022;1;"26-50";20062
45;2022;1;"51-75";51336
45;2022;1;">75";21975
45;2022;2;"0-11";1246
45;2022;2;"12-18";1260
45;2022;2;"19-25";1913
45;2022;2;"26-50";27320
45;2022;2;"51-75";81489
45;2022;2;">75";53050
46;2022;1;"0-11";3363
46;2022;1;"12-18";1826
46;2022;1;"19-25";1341
46;2022;1;"26-50";23989
46;2022;1;"51-75";59698
46;2022;1;">75";25808
46;2022;2;"0-11";1460
46;2022;2;"12-18";1623
46;2022;2;"19-25";2314
46;2022;2;"26-50";31612
46;2022;2;"51-75";94943
46;2022;2;">75";62146
47;2022;1;"0-11";3419
47;2022;1;"12-18";1725
47;2022;1;"19-25";1334
47;2022;1;"26-50";22609
47;2022;1;"51-75";56467
47;2022;1;">75";24344
47;2022;2;"0-11";1466
47;2022;2;"12-18";1620
47;2022;2;"19-25";2169
47;2022;2;"26-50";30076
47;2022;2;"51-75";89456
47;2022;2;">75";58184
48;2022;1;"0-11";3098
48;2022;1;"12-18";1634
48;2022;1;"19-25";1265
48;2022;1;"26-50";21271
48;2022;1;"51-75";53541
48;2022;1;">75";22723
48;2022;2;"0-11";1373
48;2022;2;"12-18";1492
48;2022;2;"19-25";2123
48;2022;2;"26-50";28707
48;2022;2;"51-75";84390
48;2022;2;">75";53507
49;2022;1;"0-11";3262
49;2022;1;"12-18";1691
49;2022;1;"19-25";1357
49;2022;1;"26-50";22376
49;2022;1;"51-75";57883
49;2022;1;">75";24430
49;2022;2;"0-11";1392
49;2022;2;"12-18";1553
49;2022;2;"19-25";2175
49;2022;2;"26-50";29892
49;2022;2;"51-75";90696
49;2022;2;">75";57656
50;2022;1;"0-11";3355
50;2022;1;"12-18";1802
50;2022;1;"19-25";1373
50;2022;1;"26-50";22654
50;2022;1;"51-75";58428
50;2022;1;">75";25469
50;2022;2;"0-11";1509
50;2022;2;"12-18";1669
50;2022;2;"19-25";2196
50;2022;2;"26-50";29861
50;2022;2;"51-75";93528
50;2022;2;">75";60513
51;2022;1;"0-11";3309
51;2022;1;"12-18";1695
51;2022;1;"19-25";1296
51;2022;1;"26-50";22642
51;2022;1;"51-75";58521
51;2022;1;">75";25275
51;2022;2;"0-11";1441
51;2022;2;"12-18";1599
51;2022;2;"19-25";2105
51;2022;2;"26-50";29717
51;2022;2;"51-75";92512
51;2022;2;">75";59059
52;2022;1;"0-11";2182
52;2022;1;"12-18";1160
52;2022;1;"19-25";1003
52;2022;1;"26-50";16341
52;2022;1;"51-75";41027
52;2022;1;">75";17664
52;2022;2;"0-11";985
52;2022;2;"12-18";1048
52;2022;2;"19-25";1510
52;2022;2;"26-50";21237
52;2022;2;"51-75";62627
52;2022;2;">75";41165
53;2022;1;"0-11";248
53;2022;1;"12-18";138
53;2022;1;"19-25";75
53;2022;1;"26-50";1279
53;2022;1;"51-75";3075
53;2022;1;">75";1232
53;2022;2;"0-11";107
53;2022;2;"12-18";124
53;2022;2;"19-25";115
53;2022;2;"26-50";1746
53;2022;2;"51-75";5005
53;2022;2;">75";2893
1;2023;1;"0-11";2918
1;2023;1;"12-18";2033
1;2023;1;"19-25";1265
1;2023;1;"26-50";21364
1;2023;1;"51-75";55759
1;2023;1;">75";25818
1;2023;2;"0-11";1230
1;2023;2;"12-18";1534
1;2023;2;"19-25";2044
1;2023;2;"26-50";27943
1;2023;2;"51-75";85601
1;2023;2;">75";59859
2;2023;1;"0-11";3219
2;2023;1;"12-18";2220
2;2023;1;"19-25";1379
2;2023;1;"26-50";22419
2;2023;1;"51-75";58766
2;2023;1;">75";27963
2;2023;2;"0-11";1457
2;2023;2;"12-18";1808
2;2023;2;"19-25";2250
2;2023;2;"26-50";29914
2;2023;2;"51-75";93301
2;2023;2;">75";65837
3;2023;1;"0-11";3065
3;2023;1;"12-18";2134
3;2023;1;"19-25";1298
3;2023;1;"26-50";21334
3;2023;1;"51-75";55621
3;2023;1;">75";26582
3;2023;2;"0-11";1402
3;2023;2;"12-18";1758
3;2023;2;"19-25";2184
3;2023;2;"26-50";28485
3;2023;2;"51-75";87973
3;2023;2;">75";61505
4;2023;1;"0-11";2952
4;2023;1;"12-18";2090
4;2023;1;"19-25";1263
4;2023;1;"26-50";20349
4;2023;1;"51-75";52414
4;2023;1;">75";24497
4;2023;2;"0-11";1306
4;2023;2;"12-18";1631
4;2023;2;"19-25";2079
4;2023;2;"26-50";27147
4;2023;2;"51-75";81796
4;2023;2;">75";56362
5;2023;1;"0-11";3068
5;2023;1;"12-18";2150
5;2023;1;"19-25";1320
5;2023;1;"26-50";21400
5;2023;1;"51-75";55014
5;2023;1;">75";24938
5;2023;2;"0-11";1358
5;2023;2;"12-18";1703
5;2023;2;"19-25";2272
5;2023;2;"26-50";28757
5;2023;2;"51-75";85474
5;2023;2;">75";58709
6;2023;1;"0-11";3248
6;2023;1;"12-18";2169
6;2023;1;"19-25";1291
6;2023;1;"26-50";21612
6;2023;1;"51-75";56391
6;2023;1;">75";26204
6;2023;2;"0-11";1406
6;2023;2;"12-18";1839
6;2023;2;"19-25";2194
6;2023;2;"26-50";28835
6;2023;2;"51-75";89137
6;2023;2;">75";61347
7;2023;1;"0-11";2952
7;2023;1;"12-18";2051
7;2023;1;"19-25";1233
7;2023;1;"26-50";20215
7;2023;1;"51-75";51821
7;2023;1;">75";24659
7;2023;2;"0-11";1268
7;2023;2;"12-18";1616
7;2023;2;"19-25";2018
7;2023;2;"26-50";26305
7;2023;2;"51-75";81242
7;2023;2;">75";57358
8;2023;1;"0-11";2661
8;2023;1;"12-18";1941
8;2023;1;"19-25";1182
8;2023;1;"26-50";20003
8;2023;1;"51-75";51227
8;2023;1;">75";24353
8;2023;2;"0-11";1185
8;2023;2;"12-18";1500
8;2023;2;"19-25";1991
8;2023;2;"26-50";25978
8;2023;2;"51-75";79437
8;2023;2;">75";55793
9;2023;1;"0-11";3008
9;2023;1;"12-18";2148
9;2023;1;"19-25";1239
9;2023;1;"26-50";21863
9;2023;1;"51-75";57279
9;2023;1;">75";26211
9;2023;2;"0-11";1280
9;2023;2;"12-18";1714
9;2023;2;"19-25";2182
9;2023;2;"26-50";28998
9;2023;2;"51-75";89091
9;2023;2;">75";61098
10;2023;1;"0-11";3231
10;2023;1;"12-18";2260
10;2023;1;"19-25";1290
10;2023;1;"26-50";21760
10;2023;1;"51-75";56647
10;2023;1;">75";26102
10;2023;2;"0-11";1404
10;2023;2;"12-18";1825
10;2023;2;"19-25";2145
10;2023;2;"26-50";28630
10;2023;2;"51-75";88660
10;2023;2;">75";61463
11;2023;1;"0-11";3173
11;2023;1;"12-18";2083
11;2023;1;"19-25";1302
11;2023;1;"26-50";21270
11;2023;1;"51-75";54077
11;2023;1;">75";25644
11;2023;2;"0-11";1446
11;2023;2;"12-18";1836
11;2023;2;"19-25";2160
11;2023;2;"26-50";28122
11;2023;2;"51-75";85561
11;2023;2;">75";59940
12;2023;1;"0-11";3213
12;2023;1;"12-18";2113
12;2023;1;"19-25";1274
12;2023;1;"26-50";20616
12;2023;1;"51-75";52430
12;2023;1;">75";24323
12;2023;2;"0-11";1363
12;2023;2;"12-18";1716
12;2023;2;"19-25";2133
12;2023;2;"26-50";27215
12;2023;2;"51-75";82689
12;2023;2;">75";56694
13;2023;1;"0-11";3198
13;2023;1;"12-18";2210
13;2023;1;"19-25";1289
13;2023;1;"26-50";21506
13;2023;1;"51-75";53615
13;2023;1;">75";24278
13;2023;2;"0-11";1436
13;2023;2;"12-18";1781
13;2023;2;"19-25";2345
13;2023;2;"26-50";28709
13;2023;2;"51-75";84275
13;2023;2;">75";57060
14;2023;1;"0-11";3499
14;2023;1;"12-18";2347
14;2023;1;"19-25";1304
14;2023;1;"26-50";22269
14;2023;1;"51-75";58492
14;2023;1;">75";26792
14;2023;2;"0-11";1432
14;2023;2;"12-18";1908
14;2023;2;"19-25";2150
14;2023;2;"26-50";29471
14;2023;2;"51-75";91680
14;2023;2;">75";63240
15;2023;1;"0-11";2927
15;2023;1;"12-18";1976
15;2023;1;"19-25";1182
15;2023;1;"26-50";18736
15;2023;1;"51-75";48870
15;2023;1;">75";22779
15;2023;2;"0-11";1346
15;2023;2;"12-18";1652
15;2023;2;"19-25";1895
15;2023;2;"26-50";25071
15;2023;2;"51-75";76201
15;2023;2;">75";52665
16;2023;1;"0-11";2995
16;2023;1;"12-18";2079
16;2023;1;"19-25";1275
16;2023;1;"26-50";20344
16;2023;1;"51-75";52010
16;2023;1;">75";24314
16;2023;2;"0-11";1308
16;2023;2;"12-18";1684
16;2023;2;"19-25";2134
16;2023;2;"26-50";26607
16;2023;2;"51-75";82436
16;2023;2;">75";57097
17;2023;1;"0-11";2968
17;2023;1;"12-18";2015
17;2023;1;"19-25";1318
17;2023;1;"26-50";21073
17;2023;1;"51-75";54982
17;2023;1;">75";25201
17;2023;2;"0-11";1316
17;2023;2;"12-18";1709
17;2023;2;"19-25";2056
17;2023;2;"26-50";27786
17;2023;2;"51-75";86364
17;2023;2;">75";59058
18;2023;1;"0-11";2939
18;2023;1;"12-18";1893
18;2023;1;"19-25";1040
18;2023;1;"26-50";19463
18;2023;1;"51-75";51979
18;2023;1;">75";24049
18;2023;2;"0-11";1219
18;2023;2;"12-18";1507
18;2023;2;"19-25";1880
18;2023;2;"26-50";25667
18;2023;2;"51-75";80863
18;2023;2;">75";55171
19;2023;1;"0-11";3130
19;2023;1;"12-18";2119
19;2023;1;"19-25";1203
19;2023;1;"26-50";19088
19;2023;1;"51-75";50524
19;2023;1;">75";23631
19;2023;2;"0-11";1310
19;2023;2;"12-18";1682
19;2023;2;"19-25";1912
19;2023;2;"26-50";25956
19;2023;2;"51-75";79690
19;2023;2;">75";55673
20;2023;1;"0-11";2981
20;2023;1;"12-18";2021
20;2023;1;"19-25";1132
20;2023;1;"26-50";18499
20;2023;1;"51-75";47722
20;2023;1;">75";21961
20;2023;2;"0-11";1330
20;2023;2;"12-18";1707
20;2023;2;"19-25";1845
20;2023;2;"26-50";24270
20;2023;2;"51-75";75211
20;2023;2;">75";52441
21;2023;1;"0-11";3443
21;2023;1;"12-18";2307
21;2023;1;"19-25";1312
21;2023;1;"26-50";22131
21;2023;1;"51-75";57643
21;2023;1;">75";26202
21;2023;2;"0-11";1515
21;2023;2;"12-18";1873
21;2023;2;"19-25";2153
21;2023;2;"26-50";29416
21;2023;2;"51-75";91262
21;2023;2;">75";62861
22;2023;1;"0-11";2968
22;2023;1;"12-18";1991
22;2023;1;"19-25";1174
22;2023;1;"26-50";19314
22;2023;1;"51-75";50405
22;2023;1;">75";22801
22;2023;2;"0-11";1333
22;2023;2;"12-18";1540
22;2023;2;"19-25";1867
22;2023;2;"26-50";25254
22;2023;2;"51-75";78629
22;2023;2;">75";53030
23;2023;1;"0-11";3609
23;2023;1;"12-18";2195
23;2023;1;"19-25";1239
23;2023;1;"26-50";20880
23;2023;1;"51-75";54920
23;2023;1;">75";25415
23;2023;2;"0-11";1459
23;2023;2;"12-18";1758
23;2023;2;"19-25";2047
23;2023;2;"26-50";27801
23;2023;2;"51-75";86419
23;2023;2;">75";59693
24;2023;1;"0-11";3390
24;2023;1;"12-18";2058
24;2023;1;"19-25";1318
24;2023;1;"26-50";20445
24;2023;1;"51-75";52748
24;2023;1;">75";24625
24;2023;2;"0-11";1493
24;2023;2;"12-18";1797
24;2023;2;"19-25";1937
24;2023;2;"26-50";27057
24;2023;2;"51-75";83479
24;2023;2;">75";57269
25;2023;1;"0-11";3497
25;2023;1;"12-18";2136
25;2023;1;"19-25";1244
25;2023;1;"26-50";20510
